id,gid,x,y,v_x,v_y,radius,time
18,0,9.472698,-0.476200,-0.224618,-0.249067,0.200000,0.200000
19,0,7.338777,-0.914795,-0.323225,-0.418211,0.200000,0.200000
20,1,7.308045,7.667497,0.055127,-0.310699,0.200000,0.200000
21,1,8.357956,-4.277701,-0.091600,-0.617215,0.200000,0.200000
22,1,7.141425,2.313414,0.047819,-0.039210,0.200000,0.200000
23,1,9.110024,-3.160815,0.133703,-0.610372,0.200000,0.200000
24,1,5.294316,5.442893,-0.110649,-0.316605,0.200000,0.200000
25,1,8.404323,-2.122659,-0.089179,-0.584180,0.200000,0.200000
26,1,6.815366,6.519296,-0.082394,-0.329572,0.200000,0.200000
27,1,5.151797,1.242081,-0.326250,-0.121953,0.200000,0.200000
28,1,4.779516,2.994588,-0.203805,-0.271675,0.200000,0.200000
29,1,4.683485,0.731464,-0.764303,-0.110694,0.200000,0.200000
30,1,7.585802,3.401443,0.062532,-0.233222,0.200000,0.200000
31,1,7.251677,-4.406161,-0.148055,-0.459746,0.200000,0.200000
32,1,5.654982,2.254717,-0.013427,0.272436,0.200000,0.200000
33,1,7.974226,5.323579,0.012465,-0.314339,0.200000,0.200000
34,1,4.920049,6.605074,-0.035678,-0.253172,0.200000,0.200000
35,1,9.250438,3.712474,0.257462,-0.358311,0.200000,0.200000
36,1,6.196136,4.187965,-0.021390,-0.125082,0.200000,0.200000
37,1,8.563275,3.835490,0.222339,-0.152291,0.200000,0.200000
38,1,9.160116,4.634580,0.081915,-0.112245,0.200000,0.200000
39,1,6.792136,8.825238,-0.040665,-0.356309,0.200000,0.200000
0,0,10.123245,0.383772,-0.234149,-0.093319,0.200000,0.250000
1,0,12.443132,0.596262,-0.454281,-0.041011,0.200000,0.250000
2,0,7.307798,-0.137237,-0.664502,-0.164002,0.200000,0.250000
3,0,6.642259,-0.947139,-0.785670,-0.377365,0.200000,0.250000
4,0,8.844181,0.796665,0.214094,0.620194,0.200000,0.250000
5,0,5.150368,0.516835,-0.886009,-0.276360,0.200000,0.250000
6,0,13.665181,-1.137671,-0.288655,-0.313495,0.200000,0.250000
7,0,10.811646,-0.191329,-0.362046,-0.063493,0.200000,0.250000
8,0,13.207443,-0.579950,-0.519239,-0.213290,0.200000,0.250000
9,0,7.997295,-0.271673,-0.012106,-0.449897,0.200000,0.250000
10,0,6.875356,0.287610,-0.177417,0.138321,0.200000,0.250000
11,0,14.711826,-0.692293,-0.370458,-0.028671,0.200000,0.250000
12,0,13.321595,0.558512,-0.347729,-0.110311,0.200000,0.250000
13,0,8.528916,0.164443,-0.240042,0.058498,0.200000,0.250000
14,0,6.740602,-0.397411,-0.269581,-0.068491,0.200000,0.250000
15,0,13.655755,1.119856,-0.118274,0.302232,0.200000,0.250000
16,0,6.276512,0.003287,-0.816142,-0.191833,0.200000,0.250000
17,0,6.700616,0.946588,-0.495646,0.140205,0.200000,0.250000
18,0,9.454197,-0.489345,-0.370011,-0.262898,0.200000,0.250000
19,0,7.315132,-0.941665,-0.472909,-0.537398,0.200000,0.250000
20,1,7.311382,7.645232,0.066747,-0.445300,0.200000,0.250000
21,1,8.353305,-4.312419,-0.093020,-0.694345,0.200000,0.250000
22,1,7.134670,2.298330,-0.135096,-0.301692,0.200000,0.250000
23,1,9.114124,-3.194493,0.082007,-0.673557,0.200000,0.250000
24,1,5.283538,5.427578,-0.215553,-0.306301,0.200000,0.250000
25,1,8.399572,-2.155040,-0.095015,-0.647613,0.200000,0.250000
26,1,6.815249,6.502106,-0.002341,-0.343783,0.200000,0.250000
27,1,5.144939,1.260984,-0.137155,0.378047,0.200000,0.250000
28,1,4.774914,2.982609,-0.092039,-0.239579,0.200000,0.250000
29,1,4.650463,0.720130,-0.660443,-0.226698,0.200000,0.250000
30,1,7.590371,3.395517,0.091370,-0.118524,0.200000,0.250000
31,1,7.243348,-4.433032,-0.166592,-0.537407,0.200000,0.250000
32,1,5.649774,2.257634,-0.104168,0.058338,0.200000,0.250000
33,1,7.974475,5.308547,0.004991,-0.300640,0.200000,0.250000
34,1,4.916680,6.593831,-0.067390,-0.224870,0.200000,0.250000
35,1,9.263081,3.698996,0.252852,-0.269568,0.200000,0.250000
36,1,6.203773,4.180245,0.152755,-0.154405,0.200000,0.250000
37,1,8.570723,3.820713,0.148949,-0.295540,0.200000,0.250000
38,1,9.164854,4.632929,0.094761,-0.033022,0.200000,0.250000
39,1,6.789016,8.805846,-0.062387,-0.387823,0.200000,0.250000
0,0,10.095382,0.388205,-0.557250,0.088677,0.200000,0.300000
1,0,12.421123,0.594393,-0.440182,-0.037382,0.200000,0.300000
2,0,7.299573,-0.120437,-0.164502,0.335998,0.200000,0.300000
3,0,6.600426,-0.963593,-0.836675,-0.329088,0.200000,0.300000
4,0,8.847102,0.807523,0.058410,0.217154,0.200000,0.300000
5,0,5.131067,0.478017,-0.386009,-0.776360,0.200000,0.300000
6,0,13.645704,-1.151382,-0.389548,-0.274236,0.200000,0.300000
7,0,10.796954,-0.205476,-0.293851,-0.282943,0.200000,0.300000
